1,-5180.89892578125,-124.40445709228516,0.0,0.0,0.0,2000,360,False
2,10.0,20.0,0.0,-4500.0,0.0,2000,360,False
1,-5175.19091796875,-124.51011657714844,0.0,0.0,0.0,2000,360,False
2,10.0,20.020000457763672,0.0,-4500.0,0.0,2000,360,False
1,-5172.890625,-124.55269622802734,0.0,0.0,0.0,2000,360,False
2,10.0,20.031312942504883,0.0,-4500.0,0.0,2000,360,False
1,-5167.18994140625,-124.658203125,0.0,0.0,0.0,2000,360,False
2,10.0,20.079374313354492,0.0,-4500.0,0.0,2000,360,False
1,-5161.494140625,-124.76348114013672,0.0,0.0,0.0,2000,360,False
2,10.0,20.14743423461914,0.0,-4500.0,0.0,2000,360,False
1,-5155.80322265625,-124.86836242675781,0.0,0.0,0.0,2000,360,False
2,10.0,20.235490798950195,0.0,-4500.0,0.0,2000,360,False
1,-5150.11669921875,-124.97271728515625,0.0,0.0,0.0,2000,360,False
2,10.0,20.34354019165039,0.0,-4500.0,0.0,2000,360,False
1,-5144.4345703125,-125.07672882080078,0.0,0.0,0.0,2000,360,False
2,10.0,20.471580505371094,0.0,-4500.0,0.0,2000,360,False
1,-5138.75732421875,-125.18145751953125,0.0,0.0,0.0,2000,360,False
2,10.0,20.61960792541504,0.0,-4500.0,0.0,2000,360,False
1,-5133.08642578125,-125.28939056396484,0.0,0.0,0.0,2000,360,False
2,10.0,20.78761863708496,0.0,-4500.0,0.0,2000,360,False
1,-5127.42529296875,-125.40449523925781,0.0,0.0,0.0,2000,360,False
2,10.0,20.97560691833496,0.0,-4500.0,0.0,2000,360,False
1,-5121.77783203125,-125.53071594238281,0.0,0.0,0.0,2000,360,False
2,10.0,21.18356704711914,0.0,-4500.0,0.0,2000,360,False
1,-5116.1474609375,-125.67124938964844,0.0,0.0,0.0,2000,360,False
2,10.0,21.4114933013916,0.0,-4500.0,0.0,2000,360,False
1,-5110.53662109375,-125.82818603515625,0.0,0.0,0.0,2000,360,False
2,10.0,21.659378051757812,0.0,-4500.0,0.0,2000,360,False
1,-5104.9462890625,-126.00239562988281,0.0,0.0,0.0,2000,360,False
2,10.0,21.927213668823242,0.0,-4500.0,0.0,2000,360,False
1,-5099.37646484375,-126.19355010986328,0.0,0.0,0.0,2000,360,False
2,10.0,22.21499252319336,0.0,-4500.0,0.0,2000,360,False
1,-5093.82470703125,-126.4002914428711,0.0,0.0,0.0,2000,360,False
2,10.0,22.522705078125,0.0,-4500.0,0.0,2000,360,False
1,-5088.28857421875,-126.62043762207031,0.0,0.0,0.0,2000,360,False
2,10.0,22.850341796875,0.0,-4500.0,0.0,2000,360,False
1,-5082.76416015625,-126.85123443603516,0.0,0.0,0.0,2000,360,False
2,10.0,23.197893142700195,0.0,-4500.0,0.0,2000,360,False
1,-5077.24755859375,-127.08966827392578,0.0,0.0,0.0,2000,360,False
2,10.0,23.565349578857422,0.0,-4500.0,0.0,2000,360,False
1,-5071.73486328125,-127.33268737792969,0.0,0.0,0.0,2000,360,False
2,10.0,23.95269775390625,0.0,-4500.0,0.0,2000,360,False
1,-5066.22216796875,-127.57762908935547,0.0,0.0,0.0,2000,360,False
2,10.0,24.359928131103516,0.0,-4500.0,0.0,2000,360,False
1,-5060.70751953125,-127.82290649414062,0.0,0.0,0.0,2000,360,False
2,10.0,24.787025451660156,0.0,-4500.0,0.0,2000,360,False
1,-5055.18896484375,-128.06768798828125,0.0,0.0,0.0,2000,360,False
2,10.0,25.233978271484375,0.0,-4500.0,0.0,2000,360,False
1,-5049.666015625,-128.31166076660156,0.0,0.0,0.0,2000,360,False
2,10.0,25.700773239135742,0.0,-4500.0,0.0,2000,360,False
1,-5044.13720703125,-128.55471801757812,0.0,0.0,0.0,2000,360,False
2,10.0,26.187395095825195,0.0,-4500.0,0.0,2000,360,False
1,-5038.6015625,-128.7967987060547,0.0,0.0,0.0,2000,360,False
2,10.0,26.693828582763672,0.0,-4500.0,0.0,2000,360,False
