1,-5180.89892578125,-124.40445709228516,0.0,0.0,0.0,2000,360,False
1,-5175.19091796875,-124.51011657714844,0.0,0.0,0.0,2000,360,False
1,-5172.890625,-124.55269622802734,0.0,0.0,0.0,2000,360,False
1,-5167.18994140625,-124.658203125,0.0,0.0,0.0,2000,360,False
1,-5161.494140625,-124.76348114013672,0.0,0.0,0.0,2000,360,False
1,-5155.80322265625,-124.86836242675781,0.0,0.0,0.0,2000,360,False
1,-5150.11669921875,-124.97271728515625,0.0,0.0,0.0,2000,360,False
1,-5144.4345703125,-125.07672882080078,0.0,0.0,0.0,2000,360,False
1,-5138.75732421875,-125.18145751953125,0.0,0.0,0.0,2000,360,False
1,-5133.08642578125,-125.28939056396484,0.0,0.0,0.0,2000,360,False
1,-5127.42529296875,-125.40449523925781,0.0,0.0,0.0,2000,360,False
1,-5121.77783203125,-125.53071594238281,0.0,0.0,0.0,2000,360,False
1,-5116.1474609375,-125.67124938964844,0.0,0.0,0.0,2000,360,False
1,-5110.53662109375,-125.82818603515625,0.0,0.0,0.0,2000,360,False
1,-5104.9462890625,-126.00239562988281,0.0,0.0,0.0,2000,360,False
1,-5099.37646484375,-126.19355010986328,0.0,0.0,0.0,2000,360,False
1,-5093.82470703125,-126.4002914428711,0.0,0.0,0.0,2000,360,False
1,-5088.28857421875,-126.62043762207031,0.0,0.0,0.0,2000,360,False
1,-5082.76416015625,-126.85123443603516,0.0,0.0,0.0,2000,360,False
1,-5077.24755859375,-127.08966827392578,0.0,0.0,0.0,2000,360,False
1,-5071.73486328125,-127.33268737792969,0.0,0.0,0.0,2000,360,False
1,-5066.22216796875,-127.57762908935547,0.0,0.0,0.0,2000,360,False
1,-5060.70751953125,-127.82290649414062,0.0,0.0,0.0,2000,360,False
1,-5055.18896484375,-128.06768798828125,0.0,0.0,0.0,2000,360,False
1,-5049.666015625,-128.31166076660156,0.0,0.0,0.0,2000,360,False
1,-5044.13720703125,-128.55471801757812,0.0,0.0,0.0,2000,360,False
1,-5038.6015625,-128.7967987060547,0.0,0.0,0.0,2000,360,False
1,-5033.05859375,-129.03785705566406,0.0,0.0,0.0,2000,360,False
1,-5027.5068359375,-129.27780151367188,0.0,0.0,0.0,2000,360,False
1,-5021.9453125,-129.5165557861328,0.0,0.0,0.0,2000,360,False
1,-5016.373046875,-129.7540283203125,0.0,0.0,0.0,2000,360,False
1,-5010.78955078125,-129.9901123046875,0.0,0.0,0.0,2000,360,False
1,-5005.1943359375,-130.2246856689453,0.0,0.0,0.0,2000,360,False
1,-4999.58740234375,-130.4576416015625,0.0,0.0,0.0,2000,360,False
1,-4993.96875,-130.6888885498047,0.0,0.0,0.0,2000,360,False
1,-4988.33837890625,-130.9183349609375,0.0,0.0,0.0,2000,360,False
1,-4982.6962890625,-131.14588928222656,0.0,0.0,0.0,2000,360,False
1,-4977.04248046875,-131.37147521972656,0.0,0.0,0.0,2000,360,False
1,-4971.376953125,-131.5950164794922,0.0,0.0,0.0,2000,360,False
1,-4965.69921875,-131.81643676757812,0.0,0.0,0.0,2000,360,False
1,-4960.009765625,-132.03567504882812,0.0,0.0,0.0,2000,360,False
1,-4954.30810546875,-132.25265502929688,0.0,0.0,0.0,2000,360,False
1,-4948.5947265625,-132.4673309326172,0.0,0.0,0.0,2000,360,False
1,-4942.869140625,-132.67962646484375,0.0,0.0,0.0,2000,360,False
1,-4937.1318359375,-132.88949584960938,0.0,0.0,0.0,2000,360,False
1,-4931.38232421875,-133.09689331054688,0.0,0.0,0.0,2000,360,False
1,-4925.62109375,-133.3017578125,0.0,0.0,0.0,2000,360,False
1,-4919.84765625,-133.50405883789062,0.0,0.0,0.0,2000,360,False
1,-4914.06201171875,-133.7037353515625,0.0,0.0,0.0,2000,360,False
1,-4908.2646484375,-133.9007568359375,0.0,0.0,0.0,2000,360,False
1,-4902.455078125,-134.09507751464844,0.0,0.0,0.0,2000,360,False
1,-4896.63330078125,-134.28665161132812,0.0,0.0,0.0,2000,360,False
1,-4890.79931640625,-134.47544860839844,0.0,0.0,0.0,2000,360,False
1,-4884.95361328125,-134.66143798828125,0.0,0.0,0.0,2000,360,False
1,-4879.095703125,-134.84457397460938,0.0,0.0,0.0,2000,360,False
1,-4873.2255859375,-135.02484130859375,0.0,0.0,0.0,2000,360,False
1,-4867.34375,-135.2021942138672,0.0,0.0,0.0,2000,360,False
1,-4861.44970703125,-135.37661743164062,0.0,0.0,0.0,2000,360,False
1,-4855.54345703125,-135.54806518554688,0.0,0.0,0.0,2000,360,False
1,-4849.625,-135.71652221679688,0.0,0.0,0.0,2000,360,False
1,-4843.69482421875,-135.8819580078125,0.0,0.0,0.0,2000,360,False
1,-4837.75244140625,-136.0443572998047,0.0,0.0,0.0,2000,360,False
1,-4831.7978515625,-136.2036895751953,0.0,0.0,0.0,2000,360,False
1,-4825.8310546875,-136.3599395751953,0.0,0.0,0.0,2000,360,False
1,-4819.8525390625,-136.51307678222656,0.0,0.0,0.0,2000,360,False
1,-4813.86181640625,-136.66307067871094,0.0,0.0,0.0,2000,360,False
1,-4807.85888671875,-136.80992126464844,0.0,0.0,0.0,2000,360,False
1,-4801.84423828125,-136.95359802246094,0.0,0.0,0.0,2000,360,False
1,-4795.8173828125,-137.09408569335938,0.0,0.0,0.0,2000,360,False
1,-4789.77880859375,-137.2313690185547,0.0,0.0,0.0,2000,360,False
1,-4783.72802734375,-137.36541748046875,0.0,0.0,0.0,2000,360,False
1,-4777.6650390625,-137.49623107910156,0.0,0.0,0.0,2000,360,False
1,-4771.59033203125,-137.623779296875,0.0,0.0,0.0,2000,360,False
1,-4765.50341796875,-137.748046875,0.0,0.0,0.0,2000,360,False
1,-4759.40478515625,-137.86903381347656,0.0,0.0,0.0,2000,360,False
1,-4753.2939453125,-137.98670959472656,0.0,0.0,0.0,2000,360,False
1,-4747.17138671875,-138.10105895996094,0.0,0.0,0.0,2000,360,False
1,-4741.037109375,-138.2120819091797,0.0,0.0,0.0,2000,360,False
1,-4734.890625,-138.3197479248047,0.0,0.0,0.0,2000,360,False
1,-4728.732421875,-138.42405700683594,0.0,0.0,0.0,2000,360,False
1,-4722.5625,-138.5249786376953,0.0,0.0,0.0,2000,360,False
1,-4716.38037109375,-138.6225128173828,0.0,0.0,0.0,2000,360,False
1,-4710.1865234375,-138.71664428710938,0.0,0.0,0.0,2000,360,False
1,-4703.98095703125,-138.80735778808594,0.0,0.0,0.0,2000,360,False
1,-4697.763671875,-138.89463806152344,0.0,0.0,0.0,2000,360,False
1,-4691.5341796875,-138.9784698486328,0.0,0.0,0.0,2000,360,False
1,-4685.29296875,-139.05885314941406,0.0,0.0,0.0,2000,360,False
1,-4679.0400390625,-139.13577270507812,0.0,0.0,0.0,2000,360,False
1,-4672.775390625,-139.20921325683594,0.0,0.0,0.0,2000,360,False
1,-4666.4990234375,-139.27915954589844,0.0,0.0,0.0,2000,360,False
1,-4660.2109375,-139.34559631347656,0.0,0.0,0.0,2000,360,False
1,-4653.9111328125,-139.4085235595703,0.0,0.0,0.0,2000,360,False
1,-4647.599609375,-139.46791076660156,0.0,0.0,0.0,2000,360,False
1,-4641.2763671875,-139.5237579345703,0.0,0.0,0.0,2000,360,False
1,-4634.94140625,-139.57606506347656,0.0,0.0,0.0,2000,360,False
1,-4628.5947265625,-139.6248016357422,0.0,0.0,0.0,2000,360,False
1,-4622.23681640625,-139.6699676513672,0.0,0.0,0.0,2000,360,False
1,-4615.8671875,-139.71153259277344,0.0,0.0,0.0,2000,360,False
1,-4609.48583984375,-139.74949645996094,0.0,0.0,0.0,2000,360,False
1,-4603.0927734375,-139.78384399414062,0.0,0.0,0.0,2000,360,False
1,-4596.6884765625,-139.8145751953125,0.0,0.0,0.0,2000,360,False
1,-4590.2724609375,-139.84165954589844,0.0,0.0,0.0,2000,360,False
1,-4583.84521484375,-139.86509704589844,0.0,0.0,0.0,2000,360,False
1,-4577.40625,-139.88487243652344,0.0,0.0,0.0,2000,360,False
1,-4570.9560546875,-139.90097045898438,0.0,0.0,0.0,2000,360,False
1,-4564.494140625,-139.9133758544922,0.0,0.0,0.0,2000,360,False
1,-4558.02099609375,-139.9220733642578,0.0,0.0,0.0,2000,360,False
1,-4551.5361328125,-139.92706298828125,0.0,0.0,0.0,2000,360,False
1,-4545.0400390625,-139.92831420898438,0.0,0.0,0.0,2000,360,False
1,-4538.53271484375,-139.9258270263672,0.0,0.0,0.0,2000,360,False
1,-4532.013671875,-139.91958618164062,0.0,0.0,0.0,2000,360,False
1,-4525.4833984375,-139.90957641601562,0.0,0.0,0.0,2000,360,False
1,-4518.94189453125,-139.89578247070312,0.0,0.0,0.0,2000,360,False
1,-4512.38916015625,-139.87818908691406,0.0,0.0,0.0,2000,360,False
1,-4505.8251953125,-139.85678100585938,0.0,0.0,0.0,2000,360,False
1,-4499.25,-139.83154296875,0.0,0.0,0.0,2000,360,False
1,-4492.66357421875,-139.80245971679688,0.0,0.0,0.0,2000,360,False
1,-4486.06591796875,-139.76951599121094,0.0,0.0,0.0,2000,360,False
1,-4479.45703125,-139.7327117919922,0.0,0.0,0.0,2000,360,False
1,-4472.8369140625,-139.6920166015625,0.0,0.0,0.0,2000,360,False
1,-4466.20556640625,-139.6474151611328,0.0,0.0,0.0,2000,360,False
1,-4459.56298828125,-139.59889221191406,0.0,0.0,0.0,2000,360,False
1,-4452.90966796875,-139.5464324951172,0.0,0.0,0.0,2000,360,False
1,-4446.2451171875,-139.49002075195312,0.0,0.0,0.0,2000,360,False
1,-4439.5693359375,-139.4296417236328,0.0,0.0,0.0,2000,360,False
1,-4432.8828125,-139.3652801513672,0.0,0.0,0.0,2000,360,False
1,-4427.09375,-139.306640625,0.0,0.0,0.0,2000,360,False
1,-4420.38671875,-139.23480224609375,0.0,0.0,0.0,2000,360,False
1,-4413.66845703125,-139.15892028808594,0.0,0.0,0.0,2000,360,False
1,-4406.939453125,-139.07899475097656,0.0,0.0,0.0,2000,360,False
1,-4400.19921875,-138.9949951171875,0.0,0.0,0.0,2000,360,False
1,-4393.4482421875,-138.9069061279297,0.0,0.0,0.0,2000,360,False
1,-4386.6865234375,-138.81471252441406,0.0,0.0,0.0,2000,360,False
1,-4379.91357421875,-138.7183837890625,0.0,0.0,0.0,2000,360,False
